time,x1,y1,x2,y2,x3,y3
113.040,798.524,230.444,1345.988,319.030,nan,nan
113.080,798.439,230.456,1347.833,315.443,nan,nan
113.120,800.057,230.417,1341.805,317.284,nan,nan
113.160,802.631,229.587,1340.164,316.917,nan,nan
113.200,805.272,230.185,1338.833,316.540,nan,nan
113.240,806.997,230.824,1337.456,316.001,nan,nan
113.280,808.204,231.317,1336.438,315.721,nan,nan
113.320,809.749,231.732,1335.671,315.449,nan,nan
113.360,810.427,232.000,1335.623,315.448,nan,nan
113.400,811.656,232.297,1335.221,315.296,nan,nan
113.440,815.342,233.623,1334.499,315.233,nan,nan
113.480,816.749,234.080,1333.846,314.818,nan,nan
113.520,818.355,234.689,1330.966,314.216,nan,nan
113.560,819.015,234.794,1330.128,313.954,nan,nan
113.600,820.040,235.086,1329.307,313.239,nan,nan
113.640,821.585,235.709,1328.318,312.935,nan,nan
113.680,825.782,237.092,1327.763,312.378,nan,nan
113.720,826.522,237.315,1328.109,312.682,nan,nan
113.760,828.766,235.652,1326.777,310.549,nan,nan
113.800,831.870,236.376,1326.602,310.239,nan,nan
113.840,836.958,237.575,1326.371,309.964,nan,nan
113.880,839.832,238.185,1325.940,309.411,nan,nan
113.920,842.654,238.636,1325.745,309.161,nan,nan
113.960,845.639,239.272,1325.658,309.029,nan,nan
114.000,847.252,239.500,1325.358,308.601,nan,nan
114.040,849.235,239.990,1324.423,307.400,nan,nan
114.080,850.306,240.081,1324.457,307.363,nan,nan
114.120,852.442,240.407,1324.203,307.006,nan,nan
114.160,853.280,240.570,1324.512,307.106,nan,nan
114.200,854.162,240.860,1324.529,307.114,nan,nan
114.240,856.091,241.383,1323.489,305.973,nan,nan
114.280,857.300,241.767,1322.919,305.440,nan,nan
114.320,857.562,241.813,1322.652,305.242,nan,nan
114.360,857.994,241.823,1322.574,305.146,nan,nan
114.400,859.174,242.137,1322.452,305.124,nan,nan
114.440,860.097,242.441,1322.979,306.191,nan,nan
114.480,860.574,242.588,1322.911,306.130,nan,nan
114.520,860.613,242.638,1322.874,306.095,nan,nan
114.560,860.541,242.719,1322.467,305.917,nan,nan
114.600,860.996,242.629,1322.422,305.841,nan,nan
114.640,861.457,242.600,1322.391,305.855,nan,nan
114.680,861.803,242.607,1322.391,305.855,nan,nan
114.720,874.297,246.224,1322.275,305.692,nan,nan
114.760,874.297,246.224,1329.054,314.620,nan,nan
114.800,1316.987,299.192,nan,nan,nan,nan
114.840,874.617,246.128,1328.447,314.821,nan,nan
114.880,875.454,246.503,1328.667,315.184,nan,nan
114.920,875.597,246.586,1328.503,315.098,nan,nan
114.960,876.095,246.802,1328.750,315.243,nan,nan
115.000,876.212,246.815,1326.990,312.661,nan,nan
115.040,876.750,246.933,1326.990,312.661,nan,nan
115.080,876.640,246.857,1326.990,312.661,nan,nan
115.120,879.486,244.744,1326.957,312.500,nan,nan
115.160,882.679,243.333,1326.957,312.500,nan,nan
115.200,885.982,243.223,1326.918,313.073,nan,nan
115.240,889.572,242.880,1327.302,313.927,nan,nan
115.280,892.321,242.074,1327.685,314.781,nan,nan
115.320,896.213,240.603,1318.538,301.625,nan,nan
115.360,898.362,239.951,1318.593,301.528,nan,nan
115.400,900.096,239.376,1318.138,302.322,1300.810,237.032
115.440,902.808,238.649,1318.191,302.832,1301.333,237.039
115.480,905.541,238.106,1318.268,304.921,1301.520,236.953
115.520,907.546,237.862,1317.440,305.165,1301.542,237.097
115.560,909.338,237.564,1314.462,305.151,1301.417,237.097
115.600,912.440,235.556,1313.072,305.372,1301.701,237.109
115.640,913.719,233.489,1311.444,305.214,1301.701,237.109
115.680,919.032,230.545,1311.009,305.180,1303.000,237.225
115.720,922.753,228.881,1310.962,305.190,1305.464,237.494
115.760,925.497,227.734,1310.784,305.530,1308.250,237.883
115.800,929.590,225.958,1310.537,305.450,1308.250,237.883
115.840,931.885,225.367,1309.958,305.453,1308.524,237.913
115.880,933.266,224.855,1309.470,305.638,1308.846,237.919
115.920,936.287,224.078,1308.505,305.751,nan,nan
115.960,936.679,223.902,1308.240,305.647,nan,nan
116.000,938.730,223.117,1308.061,305.667,nan,nan
116.040,939.920,222.839,1308.061,305.667,nan,nan
116.080,940.489,222.705,1307.719,305.781,nan,nan
116.120,940.594,222.613,1307.223,305.928,nan,nan
116.160,941.920,222.132,1307.124,305.920,1312.050,237.592
116.200,943.465,221.467,1306.872,305.902,1314.255,236.851
116.240,944.612,221.059,1306.301,305.937,1315.581,236.190
116.280,946.449,220.452,1305.059,306.017,1316.187,235.898
116.320,947.415,220.193,1306.822,306.316,1319.000,234.963
116.360,948.995,219.632,1304.922,305.975,1319.839,234.492
116.400,949.746,219.326,1305.077,306.147,1320.799,234.234
116.440,949.986,219.130,1304.966,306.382,1321.522,233.873
116.480,950.614,218.797,1304.605,306.465,1322.214,233.813
116.520,950.382,218.679,1304.342,306.650,1329.326,229.434
116.560,950.792,218.123,1304.390,306.745,1330.589,228.764
116.600,950.677,218.180,1304.467,306.858,1331.526,228.158
116.640,950.643,218.158,1304.467,306.858,1332.205,227.831
116.680,950.730,218.072,1304.467,306.858,1333.123,227.559
116.720,950.730,218.072,1304.412,306.792,1333.463,227.365
116.760,950.508,217.880,1304.412,306.792,1334.363,226.828
116.800,950.593,217.711,nan,nan,1335.958,226.482
116.840,950.396,217.596,nan,nan,1338.467,225.029
116.880,950.583,217.184,nan,nan,1339.685,224.965
116.920,951.379,216.041,nan,nan,1340.237,224.903
116.960,952.049,215.736,nan,nan,1340.552,224.834
117.000,952.514,215.304,nan,nan,1341.320,224.438
117.040,952.514,215.304,nan,nan,1341.320,224.438
117.080,952.467,214.932,nan,nan,1341.309,224.393
117.120,952.696,214.519,nan,nan,1341.372,224.544
117.160,952.918,214.279,nan,nan,1341.335,224.525
117.200,953.156,213.892,nan,nan,1341.539,225.111
117.240,953.664,213.221,nan,nan,1341.215,226.383
117.280,954.062,212.945,nan,nan,1341.574,228.040
117.320,954.005,213.022,nan,nan,1341.398,228.425
117.360,953.711,213.259,nan,nan,1341.768,228.842
117.400,953.517,213.384,nan,nan,1341.993,229.065
117.440,953.517,213.384,nan,nan,1342.612,229.414
117.480,953.589,213.341,nan,nan,1343.105,229.798
117.520,953.517,213.384,nan,nan,1343.329,230.079
117.560,953.517,213.384,nan,nan,1343.718,230.835
117.600,953.589,213.341,nan,nan,1343.523,230.761
117.640,953.167,214.261,nan,nan,1343.478,230.832
117.680,953.669,214.218,nan,nan,1343.346,230.897
117.720,954.778,213.811,nan,nan,1341.105,231.877
117.760,955.387,213.989,nan,nan,1340.996,232.273
117.800,954.902,214.162,nan,nan,1341.346,233.113
117.840,954.902,214.162,nan,nan,1341.124,233.326
117.880,954.902,214.162,nan,nan,1341.485,233.447
117.920,954.897,214.149,nan,nan,1342.975,234.441
117.960,954.897,214.149,nan,nan,1343.424,234.703
118.000,954.836,214.169,nan,nan,1343.091,235.012
118.040,955.075,213.713,nan,nan,1342.479,235.369
118.080,955.186,213.459,nan,nan,1342.670,235.369
118.120,955.295,213.145,nan,nan,1342.319,235.260
118.160,955.662,212.891,nan,nan,1342.272,235.183
118.200,956.088,212.645,nan,nan,1342.289,235.219
118.240,956.062,212.532,nan,nan,1342.477,235.337
118.280,956.379,212.598,nan,nan,1342.608,235.504
118.320,956.372,212.832,nan,nan,1344.192,236.367
118.360,956.444,212.923,nan,nan,1344.192,236.367
118.400,956.750,213.307,nan,nan,1344.272,236.626
118.440,956.894,213.310,nan,nan,1344.771,236.847
118.480,956.894,213.310,nan,nan,1344.645,236.837
118.520,956.894,213.310,nan,nan,1344.864,236.905
118.560,957.839,213.126,nan,nan,1345.014,236.944
118.600,958.177,212.921,nan,nan,1345.242,237.013
118.640,958.321,212.880,nan,nan,1345.259,236.988
118.680,958.321,212.880,nan,nan,1345.465,237.050
118.720,958.976,212.653,nan,nan,1346.264,237.271
118.760,959.495,212.483,nan,nan,nan,nan
118.800,959.279,212.536,nan,nan,nan,nan
118.840,959.279,212.536,nan,nan,nan,nan
118.880,959.561,212.431,nan,nan,nan,nan
118.920,959.561,212.431,nan,nan,nan,nan
118.960,959.561,212.431,nan,nan,nan,nan
119.000,959.820,212.602,nan,nan,1348.008,237.365
119.040,960.933,212.989,nan,nan,1347.449,236.739
119.080,962.340,214.061,nan,nan,nan,nan
119.120,963.146,214.416,nan,nan,nan,nan
119.160,965.922,215.040,nan,nan,nan,nan
119.200,966.530,215.160,nan,nan,nan,nan
119.240,967.062,215.249,nan,nan,nan,nan
119.280,967.545,215.525,nan,nan,nan,nan
119.320,967.691,215.482,nan,nan,1343.653,236.844
119.360,969.382,216.013,nan,nan,1342.241,236.592
119.400,970.125,216.369,nan,nan,1342.241,236.592
119.440,971.732,216.764,nan,nan,1342.037,236.549
119.480,974.395,217.640,nan,nan,1342.037,236.549
119.520,976.198,218.145,nan,nan,nan,nan
119.560,976.152,218.086,nan,nan,nan,nan
119.600,975.208,218.021,nan,nan,nan,nan
119.640,971.466,216.969,nan,nan,1337.236,237.650
119.680,971.682,217.131,nan,nan,1337.327,237.347
119.720,971.690,217.119,nan,nan,1337.327,237.347
119.760,972.029,217.482,nan,nan,1337.327,237.347
119.800,971.943,217.897,nan,nan,1335.524,237.439
119.840,972.276,218.638,nan,nan,1334.247,237.530
119.880,972.569,218.975,nan,nan,1334.247,237.530
119.920,973.120,219.590,nan,nan,1334.247,237.530
119.960,974.402,220.595,nan,nan,1333.235,237.576
